barrio;año;poblacion_total;numero_hogares;area_ha;estrato_promedio;codigo_geo;deficit_habitacional
Barrio_148;2015;25824;8779;16.68;4;CG_317;2083
Barrio_148;2016;11590;3002;10.01;6;CG_842;797
Barrio_148;2017;28437;8663;6.47;6;CG_667;751
Barrio_148;2018;14240;6146;4.44;6;CG_667;791
Barrio_148;2019;39874;14538;12.13;1;CG_537;4582
Barrio_148;2020;36192;10831;1.32;1;CG_528;1077
Barrio_148;2021;31099;9725;9.93;5;CG_557;2963
Barrio_148;2022;20616;5710;12.98;2;CG_136;1648
Barrio_148;2023;43341;10536;18.44;2;CG_531;2732
Barrio_148;2024;14881;3850;4.95;4;CG_517;543
Barrio_148;2025;21952;4060;10.4;2;CG_438;469
Barrio_149;2010;26263;6405;4.87;5;CG_902;1018
Barrio_149;2011;9120;2394;17.17;6;CG_655;492
Barrio_149;2012;30433;8157;17.76;2;CG_164;1365
Barrio_149;2013;39324;8681;3.67;1;CG_586;3955
Barrio_149;2014;25140;4266;1.19;2;CG_205;1650
Barrio_149;2015;26125;7600;18.06;2;CG_799;1900
Barrio_149;2016;30356;6416;5.86;6;CG_808;1058
Barrio_149;2017;6817;2269;6.78;6;CG_162;597
Barrio_149;2018;10603;2434;17.18;5;CG_509;403
Barrio_149;2019;26445;5392;8.79;5;CG_668;1457
Barrio_149;2020;19964;3783;2.41;4;CG_848;1413
Barrio_149;2021;33768;7392;13.56;5;CG_717;3159
Barrio_149;2022;20665;3775;19.99;4;CG_590;2293
Barrio_149;2023;19280;3881;7.35;6;CG_552;2023
Barrio_149;2024;25932;5019;16.23;4;CG_444;609
Barrio_149;2025;32290;6470;19.63;6;CG_184;1258
Barrio_150;2010;27528;5253;13.2;5;CG_857;1586
Barrio_150;2011;7201;1312;10.21;4;CG_835;198
Barrio_150;2012;33246;8203;3.54;4;CG_231;895
Barrio_150;2013;7559;2636;8.16;1;CG_160;736
Barrio_150;2014;47686;11151;1.37;2;CG_457;2137
Barrio_150;2015;6539;2404;4.83;3;CG_706;581
Barrio_150;2016;3148;716;12.34;6;CG_718;228
Barrio_150;2017;22882;5719;18.34;4;CG_636;1778
Barrio_150;2018;16627;4023;4.18;1;CG_614;340
Barrio_150;2019;43365;9447;3.46;2;CG_157;2678
Barrio_150;2020;35164;10733;15.54;1;CG_854;917
Barrio_150;2021;16422;3783;4.67;1;CG_963;590
Barrio_150;2022;10221;1978;8.42;3;CG_962;666
Barrio_150;2023;23016;9662;18.54;2;CG_313;2026
Barrio_150;2024;23439;4744;6.34;6;CG_921;1228
Barrio_150;2025;25467;5141;3.79;6;CG_341;1238
Barrio_151;2010;8482;2263;11.75;3;CG_432;996
Barrio_151;2011;21968;7407;6.35;3;CG_481;768
Barrio_151;2012;8041;1487;12.29;1;CG_824;725
Barrio_151;2013;19854;4491;8.18;5;CG_522;2378
Barrio_151;2014;20986;6627;3.42;2;CG_294;1728
Barrio_151;2015;15200;2811;6.13;4;CG_780;1508
Barrio_151;2016;1160;288;10.37;4;CG_570;40
Barrio_151;2017;29654;12002;10.79;2;CG_450;3433
Barrio_151;2018;48184;18574;12.47;5;CG_238;4522
Barrio_151;2019;13135;2610;15.63;1;CG_113;408
Barrio_151;2020;47399;11436;17.04;2;CG_469;2877
Barrio_151;2021;24126;4021;8.15;1;CG_661;813
Barrio_151;2022;16135;2973;3.51;5;CG_337;1922
Barrio_151;2023;14181;2596;17.97;3;CG_795;827
Barrio_151;2024;24685;7457;10.13;1;CG_847;1189
Barrio_151;2025;871;371;4.94;6;CG_137;103
Barrio_152;2010;22884;4039;11.02;6;CG_699;794
Barrio_152;2011;28803;4969;19.87;6;CG_685;3177
Barrio_152;2012;45027;8744;12.9;3;CG_168;1139
Barrio_152;2013;23973;10679;5.55;6;CG_422;887
Barrio_152;2014;11248;4673;16.66;4;CG_873;1080
Barrio_152;2015;23901;4471;13.09;1;CG_988;994
Barrio_152;2016;2416;426;13.03;6;CG_331;135
Barrio_152;2017;45257;12597;11.9;6;CG_709;1566
Barrio_152;2018;30733;5138;9.01;6;CG_739;2614
Barrio_152;2019;38640;9235;4.69;6;CG_315;4232
Barrio_152;2020;43864;8528;4.9;2;CG_679;4981
Barrio_152;2021;47926;12269;0.76;1;CG_749;2145
Barrio_152;2022;10988;2237;11.21;3;CG_901;1003
Barrio_152;2023;20822;3570;6.49;5;CG_163;921
Barrio_152;2024;6717;1429;12.43;6;CG_678;161
Barrio_152;2025;42890;10930;18.1;6;CG_701;3013
Barrio_153;2010;42368;8735;4.35;4;CG_726;2710
Barrio_153;2011;15639;4404;19.24;3;CG_634;671
Barrio_153;2012;38396;9436;17.84;4;CG_668;3156
Barrio_153;2013;2886;682;13.36;5;CG_337;332
Barrio_153;2014;7859;1655;11.79;1;CG_681;463
Barrio_153;2015;41656;7727;6.44;2;CG_806;2437
Barrio_153;2016;2590;856;15.97;5;CG_346;280
Barrio_153;2017;30741;7938;7.55;1;CG_995;1634
Barrio_153;2018;20036;4628;2.57;4;CG_280;952
Barrio_153;2019;13204;2654;0.94;4;CG_572;1505
Barrio_153;2020;18979;7090;19.86;6;CG_266;1462
Barrio_153;2021;28196;9408;6.69;5;CG_685;2979
Barrio_153;2022;49681;12488;12.09;2;CG_836;3036
Barrio_153;2023;8819;4317;2.01;6;CG_683;955
Barrio_153;2024;23754;9687;11.06;6;CG_273;2336
Barrio_153;2025;12827;3425;10.55;1;CG_538;293
Barrio_154;2010;11325;4493;14.88;6;CG_930;1091
Barrio_154;2011;14299;4374;14.29;1;CG_207;411
Barrio_154;2012;12036;3140;11.92;2;CG_476;1382
Barrio_154;2013;3298;811;13.73;2;CG_111;374
Barrio_154;2014;34375;16489;16.53;3;CG_194;2822
Barrio_154;2015;13390;2405;10.86;3;CG_269;1491
Barrio_154;2016;3821;1287;7.96;2;CG_747;235
Barrio_154;2017;35970;9559;1.24;2;CG_497;2634
Barrio_154;2018;33785;5988;8.34;4;CG_772;3200
Barrio_154;2019;29418;5815;17.13;2;CG_105;2217
Barrio_154;2020;8969;4190;6.69;1;CG_488;253
Barrio_154;2021;12206;2050;2.65;5;CG_729;1210
Barrio_154;2022;30457;10015;7.38;3;CG_964;3421
Barrio_154;2023;21241;8354;7.11;4;CG_840;2361
Barrio_154;2024;42828;8456;2.0;6;CG_687;2627
Barrio_154;2025;33120;13108;16.18;3;CG_507;1847
Barrio_155;2010;15733;3613;6.57;2;CG_858;785
Barrio_155;2011;8123;1463;11.63;4;CG_546;949
Barrio_155;2012;40820;8874;6.04;1;CG_561;3142
Barrio_155;2013;38592;7790;3.4;6;CG_145;1665
Barrio_155;2014;26121;7115;16.65;5;CG_721;2520
Barrio_155;2015;37507;7437;11.98;5;CG_770;3139
Barrio_155;2016;1834;341;3.0;1;CG_824;127
Barrio_155;2017;21772;3831;13.56;3;CG_306;759
Barrio_155;2018;25767;6177;2.84;3;CG_496;2787
Barrio_155;2019;1876;518;10.7;4;CG_600;142
Barrio_155;2020;29646;5273;4.28;1;CG_517;2283
Barrio_155;2021;524;106;4.44;2;CG_941;29
Barrio_155;2022;21378;5153;16.01;4;CG_751;1159
Barrio_155;2023;984;189;18.36;1;CG_237;113
Barrio_155;2024;42723;8755;2.99;4;CG_802;1422
Barrio_155;2025;22633;4599;15.17;2;CG_308;2128
Barrio_156;2010;28987;7641;6.25;1;CG_952;1145
Barrio_156;2011;14130;2416;16.05;1;CG_945;919
Barrio_156;2012;47063;14291;16.52;3;CG_871;5435
Barrio_156;2013;2262;648;16.86;5;CG_408;204
Barrio_156;2014;26854;7154;18.18;3;CG_302;1434
Barrio_156;2015;10701;2391;13.04;6;CG_651;249
Barrio_156;2016;31040;12529;2.29;2;CG_420;1092
Barrio_156;2017;1005;198;17.94;5;CG_229;113
Barrio_156;2018;12947;3376;14.28;3;CG_419;277
Barrio_156;2019;36623;8328;4.64;5;CG_918;2646
Barrio_156;2020;16025;7716;13.92;5;CG_120;1906
Barrio_156;2021;47701;8986;10.53;5;CG_552;2890
Barrio_156;2022;36064;11459;2.3;4;CG_961;1021
Barrio_156;2023;23495;4249;3.46;6;CG_975;1820
Barrio_156;2024;43873;8433;15.25;6;CG_438;4570
Barrio_156;2025;47356;22873;10.03;4;CG_135;4202
Barrio_157;2010;14010;4049;8.66;3;CG_124;464
Barrio_157;2011;40041;11613;4.95;1;CG_850;1870
Barrio_157;2012;4269;1053;7.07;3;CG_493;403
Barrio_157;2013;30742;7084;17.89;4;CG_231;3351
Barrio_157;2014;18196;7881;11.79;2;CG_935;728
Barrio_157;2015;4556;1194;4.73;4;CG_415;375
Barrio_157;2016;42696;18769;1.05;2;CG_220;1437
Barrio_157;2017;44790;8232;11.53;6;CG_564;3698
Barrio_157;2018;25282;5056;8.31;4;CG_303;1806
Barrio_157;2019;34021;8635;8.13;2;CG_490;3377
Barrio_157;2020;28978;6612;9.03;6;CG_843;978
Barrio_157;2021;26496;4813;10.05;1;CG_605;1838
Barrio_157;2022;7131;3024;12.45;3;CG_201;473
Barrio_157;2023;43985;14206;13.03;6;CG_572;2394
Barrio_157;2024;24081;5657;6.98;5;CG_556;2651
Barrio_157;2025;33815;6632;6.35;1;CG_909;2997
Barrio_158;2010;42521;8223;1.82;2;CG_876;2506
Barrio_158;2011;23849;5785;12.86;4;CG_528;1102
Barrio_158;2012;37483;12446;11.45;1;CG_857;4353
Barrio_158;2013;1196;587;13.53;4;CG_279;58
Barrio_158;2014;32972;6692;2.73;6;CG_204;2630
Barrio_158;2015;33724;6248;18.79;2;CG_341;1424
Barrio_158;2016;19128;6105;8.57;3;CG_478;1155
Barrio_158;2017;28739;6521;14.34;4;CG_681;3170
Barrio_158;2018;2118;575;10.38;3;CG_284;172
Barrio_158;2019;33294;5745;2.39;3;CG_130;3931
Barrio_158;2020;30282;6696;10.0;1;CG_467;2421
Barrio_158;2021;48567;10267;12.12;6;CG_386;2278
Barrio_158;2022;1393;295;8.92;5;CG_505;52
Barrio_158;2023;30827;6981;2.9;6;CG_587;3157
Barrio_158;2024;2820;496;15.47;1;CG_209;146
Barrio_158;2025;32499;8515;9.29;5;CG_405;1674
Barrio_159;2010;22478;4449;6.88;4;CG_308;1956
Barrio_159;2011;16951;2895;3.56;1;CG_730;767
Barrio_159;2012;3024;1051;4.56;1;CG_942;120
Barrio_159;2013;3142;814;1.77;6;CG_922;93
Barrio_159;2014;11842;2144;12.33;4;CG_621;382
Barrio_159;2015;13866;2825;12.47;5;CG_775;966
Barrio_159;2016;20245;7946;18.96;3;CG_463;495
Barrio_159;2017;11462;2288;15.08;4;CG_177;935
Barrio_159;2018;34403;8699;8.5;2;CG_582;3693
Barrio_159;2019;14254;5129;2.24;3;CG_953;1543
Barrio_159;2020;20360;7938;4.12;5;CG_135;1314
Barrio_159;2021;29562;7734;15.7;3;CG_128;1565
Barrio_159;2022;28184;7617;4.63;2;CG_673;1477
Barrio_159;2023;40619;11632;12.82;3;CG_359;2565
Barrio_159;2024;16835;4413;17.28;1;CG_886;1654
Barrio_159;2025;19810;4799;16.91;1;CG_533;2257
Barrio_160;2010;14115;5576;2.52;4;CG_269;1217
Barrio_160;2011;16663;4694;5.8;3;CG_705;1828
Barrio_160;2012;13605;2282;3.97;4;CG_780;841
Barrio_160;2013;40184;10947;19.3;6;CG_498;4640
Barrio_160;2014;5733;1081;9.25;3;CG_977;446
Barrio_160;2015;25026;8125;2.12;2;CG_556;1776
Barrio_160;2016;28079;12334;7.67;2;CG_849;3137
Barrio_160;2017;1826;533;17.03;3;CG_583;58
Barrio_160;2018;36741;7591;15.29;2;CG_522;2363
Barrio_160;2019;19122;3942;2.78;3;CG_562;707
Barrio_160;2020;23640;9798;4.66;2;CG_725;2148
Barrio_160;2021;11539;2255;16.27;4;CG_610;898
Barrio_160;2022;14710;2701;15.3;5;CG_830;1443
Barrio_160;2023;13288;2943;4.3;4;CG_741;1259
Barrio_160;2024;19671;3342;12.8;4;CG_136;1048
Barrio_160;2025;48461;23586;0.64;6;CG_754;4883
Barrio_161;2010;1128;265;15.27;1;CG_732;69
Barrio_161;2011;33751;16094;0.94;2;CG_800;3327
Barrio_161;2012;29322;4921;3.0;2;CG_346;2637
Barrio_161;2013;47259;14887;12.36;4;CG_732;4104
Barrio_161;2014;48380;17573;3.67;5;CG_186;1417
Barrio_161;2015;37153;8389;18.06;3;CG_807;1747
Barrio_161;2016;4844;890;6.19;4;CG_800;210
Barrio_161;2017;36126;8040;3.21;3;CG_575;2780
Barrio_161;2018;1651;812;4.76;6;CG_871;70
Barrio_161;2019;43131;8451;1.96;5;CG_531;1790
Barrio_161;2020;36710;18052;0.73;3;CG_896;1703
Barrio_161;2021;38979;16492;9.31;1;CG_183;3292
Barrio_161;2022;15451;7624;7.47;5;CG_256;1414
Barrio_161;2023;16689;3167;1.19;6;CG_220;1635
Barrio_161;2024;37802;16324;17.75;3;CG_499;3317
Barrio_161;2025;49626;15080;4.71;6;CG_685;1208
Barrio_162;2010;28667;12747;10.42;2;CG_561;2632
Barrio_162;2011;33367;11672;7.96;1;CG_668;2796
Barrio_162;2012;48382;10019;2.41;4;CG_840;2903
Barrio_162;2013;20503;3668;11.93;6;CG_420;2247
Barrio_162;2014;40442;10985;9.84;5;CG_127;915
Barrio_162;2015;4849;967;3.44;6;CG_328;405
Barrio_162;2016;8551;1967;1.54;2;CG_700;965
Barrio_162;2017;36475;9357;3.84;1;CG_616;2902
Barrio_162;2018;47791;8265;16.45;5;CG_112;5020
Barrio_162;2019;5288;1280;16.26;1;CG_523;610
Barrio_162;2020;25911;8350;17.68;5;CG_242;893
Barrio_162;2021;11374;3669;8.74;3;CG_354;318
Barrio_162;2022;1422;428;8.67;4;CG_519;113
Barrio_162;2023;7001;1690;4.27;3;CG_219;691
Barrio_162;2024;26638;7434;16.53;1;CG_572;3179
Barrio_162;2025;3916;1347;14.49;3;CG_909;396
Barrio_163;2010;40733;14837;10.17;2;CG_776;1841
Barrio_163;2011;33613;8542;12.0;5;CG_516;1159
Barrio_163;2012;37983;13746;11.36;3;CG_545;1102
Barrio_163;2013;48746;15729;8.72;4;CG_878;3642
Barrio_163;2014;17826;4019;14.59;2;CG_852;543
Barrio_163;2015;11261;2691;16.59;4;CG_343;577
Barrio_163;2016;26976;4549;19.4;2;CG_550;2693
Barrio_163;2017;29123;5513;14.3;6;CG_109;920
Barrio_163;2018;10020;4444;1.83;1;CG_993;996
Barrio_163;2019;42391;7312;10.19;4;CG_580;1408
Barrio_163;2020;12585;3415;9.78;1;CG_330;922
Barrio_163;2021;41770;10820;3.66;3;CG_185;3733
Barrio_163;2022;20611;7961;18.66;4;CG_224;1234
Barrio_163;2023;29863;14434;12.43;1;CG_246;1227
Barrio_163;2024;18242;4561;0.97;4;CG_555;723
Barrio_163;2025;17491;4260;6.29;6;CG_687;379
Barrio_164;2010;26843;4499;4.85;4;CG_298;982
Barrio_164;2011;24093;4453;18.47;3;CG_142;719
Barrio_164;2012;47059;17787;0.69;4;CG_427;1258
Barrio_164;2013;6585;1106;4.06;4;CG_385;529
Barrio_164;2014;14349;3229;3.59;5;CG_505;1501
Barrio_164;2015;38317;9053;13.9;1;CG_678;3889
Barrio_164;2016;46769;17968;19.22;1;CG_243;4128
Barrio_164;2017;42497;18328;19.68;6;CG_971;4874
Barrio_164;2018;2316;545;10.38;1;CG_230;109
Barrio_164;2019;26738;5536;11.63;5;CG_779;2456
Barrio_164;2020;47550;10040;9.07;1;CG_924;3922
Barrio_164;2021;47991;8278;12.23;5;CG_606;2536
Barrio_164;2022;17288;3246;12.09;6;CG_205;996
Barrio_164;2023;8555;2735;13.64;3;CG_174;362
Barrio_164;2024;5066;1149;18.02;3;CG_483;272
Barrio_164;2025;21952;3841;17.51;5;CG_111;1741
Barrio_165;2010;46722;17701;0.85;5;CG_956;2413
Barrio_165;2011;32173;11636;5.25;2;CG_623;2652
Barrio_165;2012;3628;654;7.34;4;CG_531;80
Barrio_165;2013;4388;955;4.73;6;CG_118;469
Barrio_165;2014;22504;5576;11.56;3;CG_417;1599
Barrio_165;2015;36083;9462;13.76;4;CG_552;734
Barrio_165;2016;17231;6038;12.85;5;CG_341;1803
Barrio_165;2017;45768;9286;8.61;1;CG_272;3120
Barrio_165;2018;26408;10660;2.93;3;CG_101;1731
Barrio_165;2019;29817;12996;16.5;6;CG_906;2734
Barrio_165;2020;15972;4864;17.05;5;CG_525;760
Barrio_165;2021;37679;16773;5.46;4;CG_559;1398
Barrio_165;2022;3998;929;13.34;1;CG_572;284
Barrio_165;2023;26833;5315;12.95;3;CG_311;1985
Barrio_165;2024;29672;6945;3.38;5;CG_673;780
Barrio_165;2025;1030;219;15.55;4;CG_255;79
Barrio_166;2010;37291;6450;19.17;2;CG_570;3788
Barrio_166;2011;14752;2736;17.29;3;CG_876;1194
Barrio_166;2012;31080;8411;14.76;3;CG_595;3027
Barrio_166;2013;36292;8600;5.76;6;CG_425;4231
Barrio_166;2014;6343;2218;9.46;5;CG_947;337
Barrio_166;2015;2701;474;8.0;4;CG_251;226
Barrio_166;2016;10212;2473;8.54;6;CG_632;1101
Barrio_166;2017;12114;2947;8.11;4;CG_610;1088
Barrio_166;2018;10727;2864;2.2;3;CG_266;943
Barrio_166;2019;5416;1450;14.15;4;CG_584;143
Barrio_166;2020;25877;6369;19.17;2;CG_458;906
Barrio_166;2021;37738;6656;13.05;1;CG_443;3632
Barrio_166;2022;49900;11379;3.31;6;CG_651;3409
Barrio_166;2023;3100;840;14.48;4;CG_597;148
Barrio_166;2024;35804;6220;5.14;5;CG_600;3858
Barrio_166;2025;44267;11591;3.54;2;CG_902;4358
Barrio_167;2010;30936;14282;10.94;5;CG_387;1483
Barrio_167;2011;35315;11522;17.04;6;CG_387;2485
Barrio_167;2012;49123;24376;3.05;4;CG_425;3833
Barrio_167;2013;30745;6563;5.04;3;CG_967;3639
Barrio_167;2014;47716;22241;9.95;3;CG_917;1200
Barrio_167;2015;35096;6104;18.51;1;CG_960;2047
Barrio_167;2016;45788;22466;16.94;6;CG_866;4781
Barrio_167;2017;38858;7363;1.39;2;CG_694;3017
Barrio_167;2018;3872;865;12.37;2;CG_325;311
Barrio_167;2019;24259;6787;5.44;6;CG_285;1036
Barrio_167;2020;26220;4916;1.16;4;CG_717;2927
Barrio_167;2021;602;136;7.01;3;CG_905;44
Barrio_167;2022;6864;1416;12.62;1;CG_593;314
Barrio_167;2023;25314;8275;7.2;5;CG_113;1691
Barrio_167;2024;11474;2049;14.68;2;CG_492;1343
Barrio_167;2025;16262;3451;15.67;2;CG_869;1485
Barrio_168;2010;21425;5234;18.62;5;CG_253;1960
Barrio_168;2011;2041;390;4.01;2;CG_707;237
Barrio_168;2012;43770;12215;18.16;1;CG_391;4954
Barrio_168;2013;46134;8242;12.47;6;CG_827;5305
Barrio_168;2014;24005;11408;0.51;3;CG_236;1836
Barrio_168;2015;15610;3235;11.23;2;CG_887;1144
Barrio_168;2016;43650;13175;2.78;4;CG_409;2387
Barrio_168;2017;35971;7379;6.97;4;CG_511;2393
Barrio_168;2018;23588;6339;11.07;5;CG_473;2162
Barrio_168;2019;46801;9197;10.58;2;CG_617;1217
Barrio_168;2020;20130;5423;15.97;3;CG_384;2110
Barrio_168;2021;38274;13931;6.4;3;CG_585;3564
Barrio_168;2022;22960;4259;15.53;2;CG_548;682
Barrio_168;2023;42890;18933;9.43;4;CG_791;1404
Barrio_168;2024;8259;2195;2.4;6;CG_185;805
Barrio_168;2025;27780;11599;10.98;6;CG_997;2906
Barrio_169;2010;13431;5593;19.17;2;CG_862;1130
Barrio_169;2011;23361;4951;19.87;3;CG_704;1541
Barrio_169;2012;31612;15230;9.73;5;CG_213;1137
Barrio_169;2013;19391;6359;16.81;4;CG_871;1211
Barrio_169;2014;805;299;17.31;5;CG_385;17
Barrio_169;2015;16216;2777;3.91;2;CG_222;878
Barrio_169;2016;49739;11173;4.54;3;CG_291;2072
Barrio_169;2017;36076;8270;12.34;5;CG_774;3570
Barrio_169;2018;21664;4915;12.24;5;CG_755;769
Barrio_169;2019;1440;251;18.97;1;CG_763;63
Barrio_169;2020;15554;2757;8.99;2;CG_817;827
Barrio_169;2021;45328;8032;16.45;5;CG_958;4175
Barrio_169;2022;24103;6285;1.58;2;CG_419;608
Barrio_169;2023;7287;1568;15.13;2;CG_383;224
Barrio_169;2024;23261;4542;19.09;6;CG_891;1542
Barrio_169;2025;12944;4170;8.58;2;CG_795;612
Barrio_170;2010;3566;1187;14.74;5;CG_818;97
Barrio_170;2011;29084;7972;10.05;6;CG_981;2411
Barrio_170;2012;46765;11547;10.92;3;CG_690;3542
Barrio_170;2013;17846;3218;16.58;3;CG_672;1978
Barrio_170;2014;3012;1064;7.79;5;CG_269;324
Barrio_170;2015;2482;1123;6.12;3;CG_699;137
Barrio_170;2016;16695;4336;1.67;5;CG_200;630
Barrio_170;2017;4103;815;17.91;6;CG_522;123
Barrio_170;2018;44302;8218;1.62;2;CG_500;1940
Barrio_170;2019;34347;10411;14.65;2;CG_644;3087
Barrio_170;2020;35784;11129;3.02;6;CG_673;2777
Barrio_170;2021;10656;2803;5.0;3;CG_902;618
Barrio_170;2022;18413;3072;9.73;3;CG_919;1137
Barrio_170;2023;5311;2590;10.61;2;CG_221;224
Barrio_170;2024;38986;8928;16.32;5;CG_769;4222
Barrio_170;2025;30575;8387;1.87;2;CG_464;2239
Barrio_171;2010;16892;6735;3.19;3;CG_790;733
Barrio_171;2011;42168;10088;1.19;5;CG_898;3112
Barrio_171;2012;49082;16355;9.57;3;CG_424;1861
Barrio_171;2013;25946;8533;3.44;2;CG_460;788
Barrio_171;2014;35277;13155;10.74;5;CG_608;3149
Barrio_171;2015;3831;732;13.43;5;CG_826;288
Barrio_171;2016;15913;5696;5.83;3;CG_578;346
Barrio_171;2017;23449;11391;12.2;2;CG_197;1810
Barrio_171;2018;7582;1863;7.27;2;CG_437;690
Barrio_171;2019;17900;5396;7.2;6;CG_928;1731
Barrio_171;2020;38249;7892;7.81;6;CG_362;3755
Barrio_171;2021;30663;6345;6.81;6;CG_273;639
Barrio_171;2022;44077;16651;3.0;6;CG_986;1740
Barrio_171;2023;43688;9348;1.7;6;CG_391;3777
Barrio_171;2024;15122;3724;8.0;2;CG_255;926
Barrio_171;2025;30724;9206;10.96;6;CG_915;1048
Barrio_172;2010;37636;16007;6.75;2;CG_623;3257
Barrio_172;2011;21905;8143;13.54;2;CG_698;2241
Barrio_172;2012;28507;7015;7.99;1;CG_855;678
Barrio_172;2013;38389;18290;3.3;5;CG_128;3088
Barrio_172;2014;12859;4217;1.83;4;CG_920;960
Barrio_172;2015;16907;7767;18.91;6;CG_258;1041
Barrio_172;2016;8819;2025;19.26;3;CG_389;859
Barrio_172;2017;40034;12929;15.1;1;CG_827;3854
Barrio_172;2018;13425;2877;14.68;5;CG_140;1208
Barrio_172;2019;37247;13031;11.45;3;CG_919;1026
Barrio_172;2020;24044;4813;8.74;4;CG_357;2827
Barrio_172;2021;26335;5883;19.46;4;CG_127;1209
Barrio_172;2022;25544;8432;13.59;2;CG_488;1385
Barrio_172;2023;24710;10540;3.59;3;CG_433;2710
Barrio_172;2024;25642;5757;5.39;5;CG_688;2775
Barrio_172;2025;20811;4529;9.64;1;CG_617;469
Barrio_173;2010;49087;20517;2.2;5;CG_270;3448
Barrio_173;2011;33824;10225;16.38;4;CG_212;1323
Barrio_173;2012;34978;15342;17.42;4;CG_351;3509
Barrio_173;2013;35894;7421;16.05;3;CG_853;3005
Barrio_173;2014;18224;3541;8.16;3;CG_299;1250
Barrio_173;2015;23147;7045;18.73;1;CG_582;2573
Barrio_173;2016;18817;8614;18.33;3;CG_269;1375
Barrio_173;2017;14265;6469;3.93;5;CG_500;420
Barrio_173;2018;5948;2015;8.62;5;CG_637;161
Barrio_173;2019;6334;2805;15.61;6;CG_943;250
Barrio_173;2020;10515;2632;14.04;4;CG_247;825
Barrio_173;2021;33297;7091;11.07;5;CG_697;1661
Barrio_173;2022;16550;3363;15.59;5;CG_536;1021
Barrio_173;2023;36492;7757;4.88;4;CG_901;2704
Barrio_173;2024;41068;8309;19.18;4;CG_686;1689
Barrio_173;2025;39722;10673;16.51;1;CG_252;982
Barrio_174;2010;37111;8965;11.33;6;CG_241;1200
Barrio_174;2011;33870;8315;8.51;1;CG_335;2325
Barrio_174;2012;49097;9827;5.15;6;CG_625;2573
Barrio_174;2013;25937;5971;18.62;2;CG_283;1673
Barrio_174;2014;30268;8176;9.95;3;CG_559;1845
Barrio_174;2015;4105;1041;16.27;1;CG_399;128
Barrio_174;2016;49257;18437;10.51;2;CG_648;4423
Barrio_174;2017;13653;3359;12.57;6;CG_918;832
Barrio_174;2018;30557;10705;3.76;5;CG_319;2763
Barrio_174;2019;42011;11626;10.2;2;CG_453;1486
Barrio_174;2020;23287;4597;5.41;1;CG_586;1662
Barrio_174;2021;36325;9472;15.43;6;CG_890;2922
Barrio_174;2022;24294;6885;2.28;1;CG_263;1218
Barrio_174;2023;22716;10364;16.13;3;CG_373;2327
Barrio_174;2024;17869;4101;19.93;5;CG_447;1173
Barrio_174;2025;21266;4198;5.1;1;CG_540;1498
Barrio_175;2010;45426;8366;16.11;4;CG_622;4727
Barrio_175;2011;12680;2641;14.35;4;CG_727;578
Barrio_175;2012;7846;1523;3.78;6;CG_587;161
Barrio_175;2013;22631;5455;9.12;2;CG_608;1999
Barrio_175;2014;20421;8157;4.92;1;CG_687;1731
Barrio_175;2015;27952;5803;2.61;5;CG_660;2163
Barrio_175;2016;19154;3739;2.3;6;CG_537;594
Barrio_175;2017;47920;9584;18.69;2;CG_103;4033
Barrio_175;2018;38058;6944;19.67;4;CG_272;1611
Barrio_175;2019;20763;5582;19.16;4;CG_560;1930
Barrio_175;2020;26556;8624;15.13;5;CG_922;1827
Barrio_175;2021;27451;7462;19.36;1;CG_857;2887
Barrio_175;2022;11274;2438;7.72;1;CG_840;686
Barrio_175;2023;38014;7121;5.31;5;CG_259;1021
Barrio_175;2024;7577;1455;1.19;5;CG_217;276
Barrio_175;2025;31520;10935;14.31;6;CG_711;3588
Barrio_176;2010;15433;2939;9.92;2;CG_961;569
Barrio_176;2011;44061;10113;11.32;5;CG_954;2218
Barrio_176;2012;22656;7639;12.4;5;CG_225;1491
Barrio_176;2013;47542;9115;17.87;2;CG_767;1259
Barrio_176;2014;22032;6080;16.55;4;CG_607;1778
Barrio_176;2015;38610;18391;10.89;3;CG_686;1935
Barrio_176;2016;43298;7804;7.44;6;CG_285;2248
Barrio_176;2017;25955;7170;13.71;1;CG_881;1898
Barrio_176;2018;26318;5140;7.04;2;CG_109;2483
Barrio_176;2019;21347;3703;11.8;3;CG_997;969
Barrio_176;2020;1197;214;16.27;4;CG_774;44
Barrio_176;2021;43081;14582;8.75;4;CG_364;5025
Barrio_176;2022;9518;3660;3.23;6;CG_176;555
Barrio_176;2023;44176;20799;17.08;5;CG_963;2135
Barrio_176;2024;43049;7458;10.09;1;CG_380;1421
Barrio_176;2025;15917;3042;3.6;4;CG_836;1218
Barrio_177;2010;33793;5735;19.22;3;CG_297;1478
Barrio_177;2011;36899;7928;2.46;1;CG_881;2183
Barrio_177;2012;13993;3837;14.4;2;CG_785;1441
Barrio_177;2013;46821;16802;12.75;3;CG_383;2792
Barrio_177;2014;16535;3503;14.63;2;CG_619;743
Barrio_177;2015;11357;2847;6.56;3;CG_782;1171
Barrio_177;2016;2144;471;4.8;5;CG_971;80
Barrio_177;2017;44534;9045;11.07;1;CG_691;5240
Barrio_177;2018;19656;4499;3.31;6;CG_370;2183
Barrio_177;2019;48110;9483;6.06;2;CG_901;4915
Barrio_177;2020;15368;3490;12.03;1;CG_315;1102
Barrio_177;2021;15690;4962;8.22;2;CG_464;407
Barrio_177;2022;31361;13249;18.1;3;CG_550;3616
